,temp_ambiente,presion_ambiente,humedad_ambiente,diferencia_presion_filtro_aire,presion_escape_turbina,temperatura_entrada_turbina,temperatura_salida_turbina,presion_descarga_comprensor,monoxido_carbono,oxido_nitrogeno,rendimiento_turbina
4240,20.224,1013.8,78.162,3.7204,24.126,1077.3,549.81,11.766,2.2058,51.188,129.49
4241,15.716,1007.9,99.308,4.0576,24.5,1076.8,550.19,11.692,1.5934,62.092,131.85
4242,27.475,1015.0,43.945,3.9803,28.414,1098.9,549.32,12.783,1.8969,61.521,142.9
4243,4.7662,1026.5,87.45,2.7097,22.947,1082.2,549.93,11.743,2.3137,80.894,133.12
4244,31.091,1002.6,70.368,4.4574,26.019,1091.0,550.03,12.135,0.42888,54.021,131.87
4245,27.167,1010.4,70.928,4.2829,25.872,1093.2,550.42,12.29,1.36,63.018,134.56
4246,9.9554,1013.3,99.787,3.0537,20.352,1036.5,540.31,10.656,16.707,69.186,110.8
4247,28.27,1007.8,57.993,4.4306,25.708,1091.8,550.28,12.236,1.523,64.785,132.82
4248,20.076,1009.7,86.321,3.661,24.717,1087.3,550.27,11.891,0.81458,64.317,132.61
4249,14.843,1012.8,97.422,4.5525,24.549,1087.1,550.02,12.01,1.2776,69.799,133.6
4250,12.228,1020.3,92.744,3.1911,24.301,1085.3,549.9,11.937,1.2626,64.886,133.27
4251,4.9803,1022.6,86.743,3.8715,23.084,1082.7,549.97,11.752,1.1037,82.179,132.66
4252,12.585,1022.4,86.053,4.7732,32.569,1100.0,529.47,13.966,0.39113,63.916,160.64
4253,18.087,1013.6,85.148,3.2487,19.423,1055.7,549.97,10.356,4.8324,60.972,109.94
4254,18.629,1014.2,55.06,3.7194,25.84,1080.6,550.11,12.022,1.4723,65.137,133.69
4255,9.6805,1016.3,77.452,2.6102,18.397,1042.6,548.25,10.349,6.3951,77.69,108.01
4256,23.194,1009.6,93.259,4.4421,25.833,1091.6,549.97,11.976,1.418,59.342,134.7
4257,22.424,1014.4,77.545,4.1818,25.156,1089.5,550.15,12.061,1.2306,63.47,133.18
4258,6.4074,1020.7,89.472,4.0263,23.846,1085.0,549.97,11.842,1.8456,81.765,134.94
4259,23.719,1015.8,85.426,3.6549,24.563,1086.8,550.2,11.797,0.90736,57.742,130.37
4260,21.261,1012.9,93.914,3.7707,24.403,1075.4,549.88,11.713,2.015,52.476,127.67
4261,20.597,1012.6,96.333,3.7903,24.301,1075.2,550.02,11.649,2.0243,51.056,127.81
4262,10.523,1020.5,85.627,4.159,20.64,1060.3,547.7,10.814,4.1545,100.28,116.7
4263,6.7075,1021.5,91.124,2.7758,22.842,1079.1,550.07,11.613,2.1766,78.741,130.55
4264,13.858,1027.7,79.228,5.2768,32.564,1100.1,528.03,14.029,0.87406,64.389,159.04
4265,20.81,1005.5,68.604,4.5172,25.435,1089.9,549.95,12.12,1.7809,70.457,134.1
4266,20.828,1008.5,97.056,3.9495,24.755,1076.9,549.97,11.777,1.9783,50.716,128.9
4267,22.456,1014.1,74.529,3.8889,24.749,1080.6,550.07,11.872,2.4768,52.959,130.95
4268,24.801,1012.6,76.401,5.3545,31.333,1100.0,541.83,13.393,1.0273,54.151,149.36
4269,22.828,1010.2,80.626,3.5623,25.059,1087.5,550.28,11.871,1.8714,63.266,131.29
4270,11.989,1014.4,86.953,3.5377,25.233,1077.7,549.96,11.946,1.2923,63.512,134.1
4271,9.1618,1016.1,94.781,3.0393,24.158,1085.6,549.93,11.822,2.6149,79.943,134.8
4272,10.724,1010.5,98.327,3.6252,25.186,1077.3,549.94,11.92,1.3479,60.906,134.49
4273,8.0593,1021.5,85.13,3.2352,23.55,1077.6,549.9,11.71,2.9674,63.883,132.85
4274,20.173,1010.2,91.775,5.2821,30.668,1100.2,543.3,13.319,0.736,54.091,150.35
4275,24.61,1012.1,76.348,3.9097,25.913,1093.3,550.16,12.255,0.2996,60.864,135.26
4276,13.799,1025.7,83.464,3.2762,23.587,1075.8,549.98,11.746,2.5693,60.474,129.71
4277,8.7473,1023.7,100.08,3.6201,24.49,1075.7,549.92,11.826,1.0505,60.801,133.2
4278,11.518,1014.0,92.052,3.5316,25.115,1077.1,549.91,11.891,1.3178,62.912,133.76
4279,20.606,1011.1,80.116,3.8633,26.52,1097.5,549.64,12.406,0.86712,69.454,140.39
4280,8.9514,1019.2,95.481,2.5591,19.392,1045.5,542.59,10.465,10.851,111.89,110.31
4281,25.394,1005.1,92.817,4.4184,26.108,1091.7,549.61,12.169,1.6321,57.764,134.81
4282,23.065,1016.3,63.154,4.6684,31.42,1100.0,540.53,13.463,1.8007,59.354,154.13
4283,24.363,1013.5,92.226,3.2268,20.377,1060.9,550.08,10.681,2.349,47.432,111.71
4284,20.893,1015.1,87.866,3.9935,25.645,1083.6,550.28,12.063,1.5438,53.757,133.86
4285,4.2486,1025.5,89.004,2.7579,23.091,1083.3,549.98,11.688,2.2346,82.316,133.93
4286,23.525,1012.7,75.05,3.9362,25.415,1090.7,549.83,12.174,0.2354,61.151,133.78
4287,29.21,1011.5,49.501,4.216,29.629,1100.1,546.02,13.142,1.9213,50.143,146.99
4288,31.411,1003.6,68.735,4.8121,29.488,1098.9,548.49,12.933,2.0714,56.001,144.2
4289,30.098,1014.5,43.22,4.3753,30.49,1100.0,543.57,13.311,2.1085,50.674,148.95
4290,21.512,1007.8,76.179,3.0768,19.991,1059.1,549.92,10.641,1.9182,56.157,111.86
4291,16.515,1002.8,86.347,4.9871,25.136,1079.4,545.51,11.893,1.5224,68.606,132.22
4292,23.634,1006.5,93.511,4.4865,30.155,1099.9,539.23,13.158,0.27491,53.053,148.6
4293,22.497,1019.5,70.527,3.6135,25.445,1091.0,550.38,12.208,2.0266,72.196,133.22
4294,25.281,1016.9,59.013,4.5398,29.475,1099.9,545.49,13.184,1.499,52.921,148.44
4295,21.959,1011.5,84.952,3.8633,24.902,1077.4,550.29,11.787,1.9533,54.461,128.76
4296,7.2419,1008.8,87.374,4.1626,24.248,1086.7,550.1,11.867,1.3605,81.393,136.53
4297,25.327,1010.0,74.136,4.0873,25.748,1091.8,549.74,12.146,2.0217,66.856,133.81
4298,13.659,1013.1,90.733,3.3326,22.189,1073.5,549.83,11.258,2.2223,73.467,124.96
4299,29.387,1006.3,51.61,4.9069,26.556,1094.6,550.31,12.295,0.45432,66.303,134.2
4300,27.417,1007.2,66.611,4.4116,23.518,1078.5,550.06,11.523,2.0712,57.024,123.22
4301,4.9214,1017.0,91.785,2.9702,23.532,1083.0,550.27,11.795,1.7844,82.505,134.43
4302,18.41,1006.2,96.092,3.7941,24.121,1073.1,549.94,11.533,2.0465,55.453,127.68
4303,24.144,1015.9,60.838,4.7144,30.66,1098.4,540.93,13.404,1.772,54.749,150.23
4304,20.485,1010.4,94.91,4.4642,25.32,1089.9,550.13,12.076,2.4252,61.149,134.65
4305,12.447,1015.3,61.76,4.0007,24.099,1085.7,549.98,11.758,0.823,75.19,134.01
4306,25.353,1010.5,74.65,4.093,25.447,1090.1,549.72,12.031,7.2773,64.477,133.02
4307,25.908,1012.5,61.177,3.9563,25.518,1092.6,550.22,12.299,0.84892,61.991,133.82
4308,11.872,1010.1,97.679,3.4535,24.151,1072.0,549.62,11.527,1.4391,59.158,130.09
4309,24.228,1004.5,89.272,4.6788,28.686,1096.4,549.09,12.707,1.2828,59.271,141.94
4310,13.826,1016.4,93.247,3.5475,19.204,1055.8,550.02,10.454,5.4854,71.864,110.61
4311,15.576,1004.1,91.035,2.8209,19.352,1054.1,550.02,10.338,5.5458,66.263,109.69
4312,20.563,1007.3,90.356,3.6725,23.977,1072.2,549.88,11.587,2.5791,53.19,125.92
4313,21.359,1007.5,79.05,3.8211,23.953,1080.8,549.69,11.658,0.57523,61.447,128.1
4314,12.331,1016.8,85.293,3.4828,23.784,1084.5,550.15,11.708,1.5968,73.529,133.19
4315,3.3885,1026.9,79.436,3.3456,28.949,1100.2,540.09,13.28,0.46795,71.979,156.57
4316,5.0094,1021.2,78.13,2.6457,22.067,1067.8,549.82,11.365,1.7259,76.017,126.12
4317,13.836,1012.5,72.71,3.2675,23.969,1084.8,549.94,11.737,1.3253,70.459,132.84
4318,18.508,1005.2,100.0,4.4641,27.575,1093.3,549.81,12.637,1.1665,58.304,143.24
4319,20.043,1009.3,64.12,3.8217,25.002,1080.2,549.98,11.983,1.8697,66.388,132.81
4320,31.145,1009.7,69.913,4.3029,26.391,1093.9,550.04,12.211,1.5064,57.455,133.64
4321,26.67,1009.1,72.155,4.0636,25.911,1093.4,549.59,12.218,0.069564,60.818,133.75
4322,26.419,1009.3,55.174,4.0439,25.344,1090.0,549.7,12.113,1.0285,70.029,132.95
4323,23.419,1014.1,57.851,4.5999,31.458,1100.1,541.63,13.439,1.4696,57.55,152.61
4324,13.731,1015.2,57.635,2.58,21.96,1065.5,549.97,11.144,1.9669,66.82,123.08
4325,28.088,1011.7,53.427,4.0574,25.977,1094.2,550.26,12.221,0.29655,65.435,133.75
4326,4.7912,1033.3,80.168,3.0453,21.609,1066.1,550.37,11.281,4.1639,70.836,124.47
4327,14.331,1011.5,90.057,3.5881,24.169,1085.5,550.07,11.712,1.3613,71.604,133.4
4328,7.4523,1004.4,92.286,2.633,23.562,1082.8,550.0,11.729,1.6436,75.643,134.14
4329,10.19,1014.4,70.764,3.4829,30.811,1084.4,550.05,12.047,3.0718,69.831,137.73
4330,21.443,1018.7,76.591,3.3528,26.023,1080.5,543.11,12.134,3.5377,84.698,131.45
4331,28.973,1015.0,48.996,5.1687,31.006,1099.8,537.06,13.366,1.1872,61.529,148.84
4332,17.314,1014.0,82.209,3.7793,24.503,1080.7,549.98,11.949,1.5475,50.341,132.75
4333,28.363,1011.1,53.155,4.1441,26.112,1093.6,550.27,12.315,1.1567,67.269,133.78
4334,8.5583,1010.8,85.004,4.0974,23.814,1083.7,550.03,11.779,1.7179,80.457,133.79
4335,12.636,1026.7,67.414,2.6479,18.974,1048.4,549.53,10.325,5.7472,66.503,109.71
4336,16.253,1005.2,76.219,3.2053,24.102,1077.5,546.42,11.729,2.7656,75.114,129.4
4337,7.748,1003.1,97.368,2.983,23.568,1081.8,549.92,11.733,1.7024,78.05,132.78
4338,22.729,1003.0,83.178,3.3418,22.256,1071.1,549.61,11.206,1.6076,58.168,120.73
4339,28.623,1011.4,61.571,3.9662,25.33,1082.8,549.92,12.014,2.1961,43.578,130.84
4340,24.4,1005.4,86.387,4.0297,25.158,1078.6,550.13,11.897,1.8933,51.163,128.99
4341,12.727,1018.9,85.999,2.6172,22.08,1063.8,550.0,11.123,1.8298,65.633,121.65
4342,9.7952,1013.7,97.796,3.1282,22.357,1061.6,549.84,11.065,0.80299,58.09,122.75
4343,25.372,1005.2,40.65,3.7773,25.613,1091.5,549.74,12.243,0.75836,74.024,133.77
4344,14.851,1017.8,76.259,4.1357,24.254,1087.0,550.22,11.794,0.94724,71.141,133.57
4345,3.2759,1020.2,78.596,3.5582,20.253,1062.7,548.1,10.867,5.0641,118.98,118.12
4346,22.51,1008.8,67.968,4.0601,25.276,1090.1,550.27,12.052,0.96853,71.251,134.13
4347,31.391,1006.9,56.136,4.3485,29.328,1099.8,547.61,12.972,1.9629,56.144,145.11
4348,12.864,1010.6,91.568,3.675,25.47,1087.4,549.99,11.912,1.327,60.841,134.66
4349,17.573,1008.5,96.977,4.707,20.885,1062.3,550.02,10.757,8.5621,56.414,114.91
4350,13.692,993.47,95.19,2.6508,19.199,1052.3,549.96,10.295,5.6351,74.717,109.02
4351,18.58,1012.0,61.029,3.2947,24.672,1087.8,549.91,12.06,1.3806,77.492,133.62
4352,4.0246,1011.3,93.136,2.7425,20.868,1066.7,549.66,11.035,4.52,106.75,120.66
4353,17.603,1020.8,89.638,3.0013,23.557,1078.7,549.99,11.582,2.8775,76.108,126.18
4354,29.943,1006.3,77.488,4.0661,24.403,1073.0,549.81,11.552,2.2112,44.257,123.01
4355,19.868,1015.1,84.075,3.4603,20.062,1051.4,550.44,10.582,4.5254,58.158,110.17
4356,6.5318,1023.9,82.684,4.1911,23.67,1086.2,550.34,11.915,2.636,86.386,133.65
4357,27.787,1012.0,65.516,5.9803,29.737,1099.9,541.07,13.17,1.0461,56.769,146.84
4358,26.61,1009.4,76.808,4.4032,29.578,1099.8,546.48,13.12,2.399,55.724,145.92
4359,23.604,1011.9,71.214,4.6794,31.707,1099.9,540.97,13.438,1.3209,58.3,152.63
4360,13.009,1033.1,63.261,4.468,32.405,1099.9,533.5,14.003,2.3347,51.066,158.88
4361,15.104,1013.9,88.965,5.5023,31.969,1100.1,538.63,13.695,1.1293,60.349,155.34
4362,24.781,1015.9,66.681,4.6436,29.795,1099.7,546.53,13.098,0.90085,54.313,149.13
4363,21.116,1015.4,58.397,3.4896,31.201,1084.6,550.41,12.201,2.7254,60.911,134.39
4364,18.189,1015.8,90.361,4.5071,24.969,1088.6,549.84,11.928,2.0623,66.666,133.79
4365,11.494,1014.6,82.364,4.7908,24.657,1087.1,550.01,11.988,0.87439,77.133,134.99
4366,6.8959,1025.8,85.457,3.0262,21.746,1065.6,548.98,11.262,4.0303,69.722,124.94
4367,19.104,1003.7,77.044,4.3128,31.239,1100.1,540.4,13.514,2.0387,53.11,153.88
4368,18.895,1014.5,92.545,3.7152,24.704,1088.8,549.82,11.98,1.1046,60.644,134.05
4369,25.83,1005.0,90.192,4.3208,25.892,1090.7,549.91,12.119,1.5685,56.912,133.82
4370,22.603,1006.2,82.816,4.2133,29.727,1099.8,546.31,13.131,1.6134,50.249,147.76
4371,20.02,1003.8,71.408,3.7072,27.011,1091.8,549.54,12.543,1.7007,55.674,141.43
4372,4.7811,1016.4,79.681,3.8339,23.452,1084.1,549.79,11.772,1.5309,84.451,134.73
4373,16.75,1006.4,95.957,3.5844,23.667,1071.4,549.73,11.448,2.6515,60.651,127.0
4374,32.678,1010.5,36.946,4.8786,26.582,1095.4,549.94,12.345,1.1576,72.652,133.07
4375,25.927,1011.4,61.981,3.8218,24.684,1078.8,550.22,11.788,2.1593,43.406,128.83
4376,28.703,1012.3,72.632,4.9676,29.617,1100.1,542.04,13.073,1.1358,56.687,146.03
4377,31.182,1018.1,32.655,3.1607,19.838,1050.9,550.0,10.506,3.6056,52.104,107.02
4378,16.213,1011.8,96.829,4.2943,27.755,1095.0,550.51,12.679,1.2521,63.274,144.74
4379,11.784,1002.0,98.512,2.6209,19.352,1053.6,549.34,10.422,4.9908,75.468,110.54
4380,19.145,1014.2,77.631,3.7462,25.563,1082.9,550.08,12.114,1.1999,63.275,134.87
4381,26.061,1019.0,63.713,4.4022,25.843,1093.1,550.25,12.061,1.6213,69.492,133.72
4382,3.8853,1029.5,86.781,3.9125,22.044,1076.9,550.04,11.46,2.2983,88.677,125.16
4383,24.67,1009.7,88.71,4.2709,25.876,1091.9,549.97,12.006,1.4875,60.304,134.5
4384,22.449,1012.8,68.398,3.7834,24.435,1079.1,550.25,11.889,2.311,59.03,129.85
4385,21.682,1016.6,69.342,4.5261,24.725,1078.8,549.98,11.819,1.722,56.654,128.61
4386,24.539,1010.6,69.767,3.7809,25.577,1090.4,549.72,12.028,1.0872,60.209,132.53
4387,20.672,1009.5,99.193,4.1153,22.728,1066.7,549.96,11.213,2.4151,51.616,121.03
4388,21.553,1010.8,89.902,4.3613,25.667,1091.4,550.17,12.175,1.2147,58.954,135.18
4389,32.521,1005.0,48.295,4.2837,29.153,1099.8,548.46,12.938,1.8883,55.555,145.04
4390,14.306,1021.0,82.078,2.7894,21.34,1067.2,549.99,10.987,2.0255,62.338,118.43
4391,9.1803,1021.2,95.898,3.143,23.188,1067.5,550.01,11.328,1.8884,68.946,127.32
4392,29.756,1013.1,55.067,4.972,26.182,1094.1,550.03,12.347,1.4676,65.653,133.04
4393,22.194,1017.1,58.344,5.5263,30.863,1099.9,539.81,13.525,1.2163,57.266,153.15
4394,13.375,1019.8,88.187,3.1561,24.39,1087.1,550.14,11.862,2.1986,80.639,133.96
4395,22.3,1007.5,92.49,4.7961,28.267,1096.5,549.84,12.684,0.99144,58.09,142.03
4396,28.427,1009.3,68.327,4.1546,25.635,1079.8,549.19,11.957,1.8992,51.581,128.47
4397,4.4613,1006.5,92.506,2.9694,23.813,1084.0,550.03,11.777,1.6708,82.28,135.68
4398,11.117,1025.4,92.315,2.4309,19.335,1043.0,540.77,10.495,10.936,93.377,109.36
4399,4.0458,1021.7,80.988,5.052,28.201,1088.9,537.5,12.936,1.351,79.469,147.95
4400,15.669,1003.2,79.205,2.8943,21.938,1070.3,549.98,11.109,3.3558,75.751,121.92
4401,6.2394,1007.3,93.564,2.7407,23.475,1081.7,549.98,11.684,1.86,77.247,133.28
4402,23.517,1011.1,80.924,3.847,25.419,1090.5,550.4,12.1,0.62385,59.091,133.58
4403,13.561,1013.3,90.717,3.604,24.111,1085.7,550.1,11.871,1.2836,68.823,133.71
4404,25.467,1014.7,60.688,3.6963,26.435,1089.1,549.79,12.336,2.079,53.564,136.85
4405,8.8268,1019.5,96.19,2.6592,20.317,1057.3,546.56,10.824,6.4071,100.94,115.91
4406,15.011,1008.2,61.489,3.2334,27.99,1080.1,550.02,11.882,3.2819,64.079,133.63
4407,21.075,1011.8,56.912,4.2195,29.294,1098.4,549.37,12.941,1.1621,85.927,145.28
4408,15.138,1013.7,96.836,3.3817,25.478,1089.1,550.12,12.125,1.3418,68.134,134.6
4409,12.417,1017.7,88.099,3.0561,23.972,1085.2,550.13,11.848,1.2523,72.982,133.58
4410,14.234,1011.1,97.693,4.2903,24.677,1087.3,549.9,11.994,1.3219,71.752,134.48
4411,9.4696,1016.9,93.253,3.2804,24.079,1086.7,549.98,11.918,1.0162,73.558,135.05
4412,12.599,1005.3,93.572,4.1704,24.127,1084.7,550.17,11.834,1.2735,71.522,133.73
4413,14.447,1001.0,97.742,3.8413,31.203,1100.1,533.65,13.63,0.89795,70.675,157.16
4414,21.866,1005.6,80.09,4.2915,30.407,1099.9,543.89,13.226,1.3201,56.934,149.6
4415,16.871,1015.5,96.845,4.502,24.742,1079.5,550.04,11.8,1.7693,57.7,131.23
4416,14.119,1021.6,70.754,3.5536,21.083,1066.8,549.68,11.096,2.8584,75.699,119.86
4417,13.567,1019.8,82.071,4.0358,32.617,1100.1,529.83,13.918,1.4786,67.8,159.25
4418,24.782,1011.3,76.702,4.4,25.821,1092.4,550.17,12.257,1.9776,65.732,134.29
4419,22.975,1013.7,88.014,3.71,23.634,1081.9,550.09,11.647,0.64209,51.956,126.65
4420,25.031,1009.2,82.003,3.7599,24.533,1075.2,549.96,11.623,1.7881,48.515,126.58
4421,22.574,1017.1,73.806,4.4797,29.307,1094.3,542.65,13.099,1.4552,50.927,146.09
4422,13.732,1015.4,96.955,3.2316,22.595,1063.1,550.03,11.235,0.50814,53.83,122.81
4423,15.392,1010.6,81.329,3.4453,25.315,1079.0,549.9,12.035,1.9969,59.614,134.61
4424,23.269,1005.4,88.366,3.8641,25.709,1090.8,550.0,12.116,0.97341,65.368,133.54
4425,5.1885,1006.5,69.087,3.0231,22.863,1073.0,549.83,11.494,3.3691,76.722,131.5
4426,15.622,1011.1,85.749,3.4988,24.778,1082.7,550.12,12.002,2.5338,58.3,134.82
4427,28.78,1010.1,58.997,4.4657,26.367,1094.8,549.93,12.423,4.5072,73.077,135.13
4428,21.992,1009.4,84.791,3.9505,25.417,1090.9,550.43,12.171,1.1812,60.247,133.77
4429,27.287,1014.4,63.621,4.2781,29.798,1100.0,545.63,13.19,1.5809,47.43,147.33
4430,26.502,1008.7,85.923,4.1014,25.228,1078.8,550.15,11.78,1.6588,47.579,127.84
4431,35.461,1004.5,40.501,4.3475,29.773,1099.9,546.59,13.097,2.5778,56.578,146.06
4432,19.075,1021.3,87.302,4.3937,25.281,1090.9,550.04,12.163,0.57114,62.207,133.93
4433,25.805,1013.8,76.585,4.4195,28.502,1093.7,545.63,12.862,1.7705,52.29,142.24
4434,5.9928,1032.2,78.324,3.8618,23.378,1084.5,549.23,11.836,1.6468,82.438,135.12
4435,29.54,1014.5,48.696,3.9458,26.052,1094.4,549.85,12.278,0.52781,67.903,133.8
4436,5.5466,1025.1,72.847,3.183,22.88,1072.8,550.15,11.626,4.525,71.65,130.29
4437,4.0686,1027.3,89.098,4.0732,25.512,1088.6,549.5,12.416,3.0975,65.9,142.73
4438,5.8146,1027.3,83.21,2.7972,23.514,1084.1,549.91,11.867,1.7492,79.393,133.86
4439,27.471,1011.0,59.755,4.62,25.967,1092.5,549.56,12.206,1.4688,64.506,133.18
4440,18.691,1012.3,64.537,3.4954,24.406,1078.9,549.93,11.872,1.9813,52.418,130.92
4441,24.285,1004.0,91.781,4.2314,25.539,1089.6,550.27,12.036,1.5342,56.208,133.01
4442,8.1627,1015.3,63.135,3.7948,23.577,1083.7,549.89,11.792,1.0936,79.831,133.65
4443,7.4014,1018.4,93.107,2.8531,22.304,1064.1,550.14,11.096,3.7545,73.931,123.24
4444,19.868,1006.7,92.539,4.0924,26.973,1081.1,544.85,12.355,2.497,56.72,136.39
4445,20.416,1005.5,72.205,3.3969,25.437,1089.0,549.94,11.981,1.9542,73.867,133.55
4446,24.123,1003.9,80.401,4.8326,31.227,1100.0,543.43,13.315,0.48461,47.268,149.23
4447,14.17,1000.7,89.255,3.6434,25.454,1077.4,550.19,11.891,1.3621,61.279,134.3
4448,4.982,1017.2,96.603,3.024,23.964,1085.0,549.95,11.783,1.7234,83.047,135.7
4449,13.976,1002.1,95.82,3.843,25.025,1078.9,550.18,11.85,2.2399,64.964,134.31
4450,7.3019,1008.2,96.438,3.7666,23.476,1082.9,550.02,11.745,1.2314,77.161,133.68
4451,29.182,1014.3,61.126,4.1292,20.838,1062.7,550.11,10.737,4.0121,52.788,110.49
4452,21.266,1007.2,88.816,3.2173,21.144,1065.8,550.03,10.903,1.7299,57.378,116.73
4453,23.103,1009.4,85.372,4.2856,25.724,1091.1,549.93,12.132,4.5301,68.135,134.76
4454,27.258,1009.5,70.679,4.4356,25.994,1092.8,549.73,12.181,1.6192,63.75,133.73
4455,20.996,1012.8,69.501,2.9332,24.453,1086.1,550.31,11.958,1.7907,69.892,132.59
4456,17.114,1012.9,70.972,3.4768,29.667,1084.8,550.12,12.142,3.3673,62.219,136.14
4457,4.7963,1015.5,81.062,4.017,23.567,1083.4,549.74,11.739,1.5436,84.27,134.66
4458,25.591,1017.4,53.161,4.3896,26.009,1094.1,549.71,12.228,0.51447,71.149,134.38
4459,23.467,1014.5,80.224,3.629,24.99,1088.9,550.05,12.025,1.1286,57.345,132.8
4460,18.158,1010.7,82.595,4.2752,24.903,1089.0,550.11,12.057,1.2887,73.013,134.88
4461,29.943,1013.2,51.311,4.4689,30.344,1100.0,543.71,13.267,2.1492,52.965,148.86
4462,13.112,1012.9,69.469,3.1671,24.601,1087.4,550.11,11.885,1.1126,78.262,134.77
4463,31.788,1010.4,47.357,4.5723,30.243,1100.1,544.45,13.192,1.8039,55.349,147.89
4464,18.999,1016.9,88.852,3.4149,19.544,1056.1,550.05,10.416,5.3423,58.718,109.68
4465,21.237,1010.7,85.28,4.1104,25.211,1089.5,550.24,12.056,3.3719,70.72,134.2
4466,15.838,1002.9,79.264,3.3557,24.769,1087.0,550.16,11.914,2.9469,90.132,134.02
4467,10.302,1028.2,76.192,3.2071,23.226,1075.4,549.87,11.766,2.8509,61.124,130.54
4468,7.4408,1018.5,82.596,3.9157,23.487,1084.2,549.85,11.65,0.81481,80.281,133.61
4469,9.7685,1017.9,93.772,3.5133,25.049,1077.7,550.07,11.92,1.4075,63.159,134.79
4470,14.61,1014.4,91.502,4.5024,24.194,1086.0,550.04,11.93,0.80463,69.86,133.38
4471,19.165,1011.9,85.697,4.0932,25.236,1089.0,549.86,12.018,1.7414,65.586,134.64
4472,23.785,1009.4,93.29,3.3038,19.734,1056.6,549.99,10.489,4.9158,48.887,108.87
4473,10.362,1022.4,58.863,4.096,24.085,1085.9,549.89,11.974,1.4624,82.31,134.1
4474,22.501,1008.3,79.425,4.3816,30.067,1100.0,544.6,13.264,1.9933,56.63,149.18
4475,24.489,1012.0,76.45,4.3931,28.179,1097.8,549.25,12.83,1.5825,49.265,142.59
4476,18.401,1019.7,85.305,4.3954,24.321,1078.0,550.05,11.834,2.0437,56.828,129.31
4477,22.925,1008.0,63.757,2.8094,19.918,1050.0,549.99,10.471,5.1579,50.433,109.62
4478,24.095,1002.3,64.989,3.9418,25.527,1090.1,550.12,12.14,1.0838,67.021,133.8
4479,21.951,1015.3,95.978,3.5781,19.768,1057.1,549.86,10.475,5.3256,54.436,109.83
4480,30.729,1015.0,58.59,3.8826,20.289,1059.4,549.88,10.546,3.6199,48.994,108.84
4481,25.041,1008.0,72.252,4.4076,25.727,1091.4,550.3,12.131,1.2145,65.475,133.8
4482,3.4486,1001.9,91.687,3.3896,24.595,1076.1,549.77,11.835,0.14649,65.554,135.06
4483,17.809,1012.1,90.107,4.3571,34.452,1099.8,526.64,14.085,1.3756,65.632,157.96
4484,23.788,1012.3,82.76,4.3485,29.88,1099.7,544.92,13.201,1.3471,54.735,147.36
4485,24.854,1006.9,80.641,3.167,20.647,1062.0,550.14,10.642,1.4904,51.497,112.8
4486,17.258,1015.0,83.174,3.5901,25.662,1086.5,550.27,12.281,1.5644,53.791,137.73
4487,10.486,1019.3,73.632,3.316,23.123,1074.1,549.98,11.693,2.8889,61.477,129.83
4488,26.01,1015.7,60.141,3.6617,22.505,1072.8,550.3,11.263,3.5251,59.812,120.19
4489,29.519,1009.6,54.043,4.3239,26.297,1094.5,550.4,12.379,1.1122,67.189,134.23
4490,28.067,1010.2,88.83,4.694,28.349,1097.6,545.31,12.764,0.9075,51.957,140.14
4491,12.335,1014.6,82.694,2.8153,19.809,1047.8,549.71,10.462,4.6508,63.214,109.94
4492,29.406,1009.6,57.103,3.9203,25.615,1092.0,550.36,12.282,0.70096,64.602,133.79
4493,15.229,1016.5,57.863,3.1189,25.08,1066.9,549.51,11.354,4.7024,67.479,123.09
4494,17.337,1003.6,82.099,5.0158,24.913,1086.1,550.14,11.825,0.67895,65.615,133.23
4495,19.948,1016.5,86.717,2.8132,19.348,1055.4,549.94,10.495,5.7286,57.444,108.52
4496,12.785,1022.8,84.485,3.3368,25.031,1077.6,550.09,11.856,0.080322,90.023,133.68
4497,5.1759,1016.1,92.406,3.9132,24.034,1086.3,549.92,11.934,1.2033,81.818,135.85
4498,29.176,1011.6,59.494,4.6416,31.046,1099.8,536.59,13.497,0.60493,52.929,149.67
4499,14.86,1020.6,68.091,3.6494,26.552,1085.3,545.66,12.47,2.334,53.754,139.64
4500,14.738,1009.0,83.994,3.6539,24.911,1079.1,550.06,11.917,1.5874,64.232,134.04
4501,9.8378,1013.4,83.356,4.131,32.679,1099.9,529.18,13.954,0.84171,69.139,161.5
4502,28.445,1003.5,78.761,4.2453,25.766,1081.4,550.12,11.985,1.6897,49.576,129.15
4503,18.485,1010.6,76.037,3.8439,29.578,1100.0,542.88,12.995,1.2631,76.733,149.04
4504,18.081,1004.8,85.046,5.1413,25.082,1087.0,549.89,11.902,1.6144,70.246,133.76
4505,27.044,1015.0,45.328,4.0073,25.096,1082.4,549.77,12.035,1.8083,57.336,130.43
4506,24.303,1013.9,88.424,3.2654,20.335,1060.7,549.98,10.643,2.5905,50.738,111.57
4507,6.6872,1014.5,99.146,3.5812,30.506,1100.3,534.38,13.624,0.53023,69.621,160.14
4508,4.8316,1013.9,94.218,3.6125,24.916,1086.0,550.43,11.899,1.0156,67.815,134.98
4509,10.297,1013.7,92.995,3.5489,24.718,1075.2,550.18,11.856,1.0732,61.086,133.11
4510,24.043,1012.5,91.517,3.2601,20.228,1060.4,549.86,10.755,2.0702,48.366,111.73
4511,8.3626,1009.9,88.312,3.9701,24.059,1085.1,550.04,11.89,1.487,77.493,135.02
