,temp_ambiente,presion_ambiente,humedad_ambiente,diferencia_presion_filtro_aire,presion_escape_turbina,temperatura_entrada_turbina,temperatura_salida_turbina,presion_descarga_comprensor,monoxido_carbono,oxido_nitrogeno,rendimiento_turbina
10142,16.439,1013.7,76.311,4.4775,31.935,1100.1,531.54,13.833,0.77954,61.744,158.46
10143,15.892,1014.0,75.24,4.3967,31.557,1099.8,533.12,13.626,0.70757,64.354,157.3
10144,15.536,1014.2,78.644,3.5565,24.48,1087.1,549.59,11.957,0.73494,69.988,134.43
10145,15.201,1014.7,79.815,3.5256,24.238,1086.3,549.74,11.897,0.91112,70.849,133.78
10146,15.037,1015.2,81.41,3.5245,24.293,1086.8,550.06,11.977,0.74801,71.777,133.78
10147,15.103,1015.6,82.177,3.5433,24.45,1087.2,549.75,12.029,0.71945,71.164,134.19
10148,15.302,1015.8,82.187,3.516,24.281,1086.7,550.06,11.946,1.2285,72.013,133.63
10149,15.475,1016.3,81.893,3.4668,23.929,1084.9,549.78,11.841,1.2456,71.612,132.14
10150,15.389,1016.7,83.264,3.4865,23.953,1085.5,550.1,11.847,1.2497,71.56,132.75
10151,14.89,1016.6,88.32,3.5579,24.158,1087.3,550.06,12.03,1.2138,69.617,134.14
10152,14.29,1016.8,93.285,3.5696,24.004,1086.4,550.01,11.965,1.3257,69.253,133.72
10153,13.765,1017.2,95.656,3.5926,23.939,1086.3,549.95,11.911,1.2288,69.366,133.72
10154,12.993,1017.9,99.262,3.6646,23.885,1086.2,549.98,11.882,1.2515,70.458,133.73
10155,12.564,1018.7,100.13,3.6362,23.818,1085.9,550.1,11.855,1.2208,72.353,133.57
10156,12.379,1019.4,100.13,3.5888,23.653,1085.1,550.17,11.839,1.1357,72.794,132.99
10157,12.455,1020.1,100.13,3.5895,23.751,1085.6,549.9,11.862,1.2133,72.813,133.37
10158,12.622,1020.6,98.404,3.5388,23.818,1085.6,550.01,11.808,0.9958,71.985,133.48
10159,13.066,1021.0,91.924,3.5163,24.006,1086.5,549.87,11.921,0.88159,70.244,133.77
10160,14.257,1021.3,85.711,3.5077,24.069,1086.8,550.14,11.938,1.1195,72.308,133.82
10161,15.239,1021.5,76.173,3.5228,24.168,1087.2,550.05,11.954,1.2011,73.212,133.81
10162,16.214,1021.7,66.346,3.5667,24.279,1087.8,550.08,11.965,1.5672,75.401,133.78
10163,17.08,1021.8,57.098,3.598,24.343,1088.1,549.94,11.971,1.4375,75.175,133.8
10164,17.572,1021.8,46.845,3.5903,24.382,1088.5,550.08,11.942,0.85858,75.093,133.81
10165,17.695,1021.9,50.594,3.5744,24.375,1088.4,549.91,11.912,0.75592,73.358,133.8
10166,17.337,1021.9,51.744,3.5959,24.309,1087.9,549.97,11.881,0.9338,73.393,133.78
10167,16.803,1022.1,53.964,3.5783,24.248,1087.7,550.14,11.851,0.99772,73.163,133.79
10168,15.874,1022.4,58.458,3.5635,24.132,1087.3,550.07,11.82,0.95565,72.698,133.76
10169,14.67,1022.8,64.536,3.5304,24.027,1087.0,549.8,11.789,1.0326,72.973,133.78
10170,13.865,1023.1,73.716,3.4506,23.802,1085.3,549.97,11.907,1.2915,71.552,132.78
10171,13.131,1023.4,77.064,3.4277,23.873,1085.5,549.86,11.847,0.96859,70.707,133.39
10172,12.619,1023.3,80.096,3.4362,23.833,1085.6,549.92,11.989,1.0624,73.559,133.28
10173,11.853,1023.4,80.285,3.4244,23.815,1085.6,549.96,11.836,1.6628,75.718,133.61
10174,11.386,1023.2,80.31,3.0165,20.276,1064.6,549.96,10.913,2.922,78.579,118.18
10175,9.1413,1022.2,89.673,2.8812,18.821,1054.4,548.63,10.521,4.7061,98.425,111.03
10176,10.971,1021.9,87.693,3.1885,21.39,1070.4,550.04,11.23,2.733,80.819,121.67
10177,13.093,1021.9,72.858,3.5396,24.219,1086.9,549.8,11.896,1.4643,78.574,133.48
10178,14.306,1021.7,61.018,3.584,24.478,1088.4,549.76,12.032,1.932,80.191,134.33
10179,15.289,1021.3,56.454,3.5542,24.351,1087.7,550.13,12.019,2.7997,80.096,133.72
10180,16.349,1020.6,38.488,3.5553,24.425,1087.8,550.05,12.005,1.5409,79.661,133.72
10181,17.652,1019.8,36.927,3.6069,24.327,1087.5,550.14,11.973,1.6339,79.819,132.9
10182,18.699,1019.0,41.826,3.6499,24.677,1088.9,550.01,11.969,1.6162,77.486,134.12
10183,19.201,1018.2,43.612,3.0993,20.293,1062.5,549.86,10.716,2.7112,75.682,115.09
10184,18.867,1017.4,44.988,2.9598,19.288,1056.4,549.88,10.513,3.282,74.801,110.87
10185,18.342,1016.7,47.83,2.962,19.317,1056.1,549.75,10.553,3.3387,74.694,110.76
10186,17.988,1016.0,51.713,3.1347,20.912,1065.4,549.84,10.995,2.8503,74.306,117.42
10187,17.42,1015.4,56.526,3.5327,24.659,1087.8,550.05,11.979,1.5216,73.865,133.66
10188,16.897,1015.0,61.239,3.5093,24.463,1087.1,549.88,11.939,1.4144,71.793,133.68
10189,15.763,1015.0,67.39,3.5256,24.328,1086.7,550.0,11.914,1.4015,71.947,133.68
10190,15.309,1014.8,65.62,3.5194,24.346,1087.0,550.2,11.903,1.2098,71.937,133.68
10191,14.656,1014.4,68.17,3.4715,24.259,1086.2,549.98,11.874,1.2177,71.968,133.66
10192,14.033,1013.6,82.451,2.9631,19.572,1056.0,548.5,10.555,5.4368,78.943,112.86
10193,14.89,1013.6,78.014,3.562,24.287,1086.3,550.07,11.897,2.2458,75.944,133.19
10194,16.253,1013.9,74.972,2.9624,19.567,1056.8,549.25,10.553,4.4179,74.275,112.18
10195,17.607,1014.2,69.248,2.9189,19.345,1056.4,550.01,10.373,3.4743,69.134,111.1
10196,18.325,1014.3,68.125,2.9432,19.468,1057.3,549.81,10.556,3.3121,68.904,111.71
10197,18.209,1014.6,69.02,2.9462,19.557,1057.7,550.05,10.606,3.5281,68.722,112.0
10198,17.821,1014.4,66.628,2.9534,19.486,1057.5,549.96,10.518,3.1835,70.068,111.71
10199,17.95,1014.5,60.188,2.9323,19.504,1057.8,550.09,10.506,2.9394,70.693,111.69
10200,17.746,1014.6,62.617,2.8987,19.34,1057.2,550.0,10.496,3.3692,71.119,111.72
10201,16.443,1015.0,69.888,2.878,19.201,1056.7,550.06,10.485,3.5453,70.495,111.7
10202,15.352,1015.3,75.118,2.8604,19.125,1056.3,549.85,10.497,3.7642,70.877,111.73
10203,14.582,1015.9,78.987,3.181,21.577,1071.1,549.88,11.244,2.8018,70.426,122.83
10204,14.183,1016.4,81.793,3.1581,21.418,1070.0,549.83,11.048,2.5972,70.445,122.03
10205,13.639,1016.5,83.129,2.8492,18.72,1044.3,543.34,10.33,6.257,82.03,108.92
10206,13.326,1016.7,84.091,2.9103,19.075,1054.6,548.51,10.536,4.7804,90.497,111.68
10207,13.249,1016.6,85.844,2.8945,19.143,1056.7,549.82,10.539,3.6758,74.011,112.38
10208,13.27,1016.3,86.289,2.8321,18.801,1054.3,549.53,10.438,3.9299,74.264,110.73
10209,13.229,1016.2,87.545,2.8499,18.803,1054.7,549.75,10.409,4.2781,74.183,110.7
10210,13.467,1016.0,86.697,2.8731,18.866,1054.9,549.97,10.445,4.2364,74.2,110.7
10211,13.52,1016.1,86.893,2.8482,18.848,1054.7,550.0,10.494,4.2353,74.424,110.71
10212,13.533,1016.4,87.642,2.914,18.859,1054.8,549.9,10.55,4.0747,74.694,110.92
10213,13.788,1016.8,86.933,3.5058,24.09,1085.8,550.03,11.775,1.7396,69.873,133.33
10214,14.174,1017.2,84.846,4.5027,32.023,1099.7,531.24,13.763,1.2492,61.664,157.89
10215,14.788,1017.3,79.952,4.4311,31.413,1100.1,533.3,13.641,0.93039,64.372,156.76
10216,15.374,1017.6,72.449,4.4816,31.868,1100.2,531.62,13.824,1.2401,65.989,157.57
10217,15.948,1017.7,69.325,4.458,31.459,1100.5,533.33,13.821,1.2752,69.527,156.34
10218,16.516,1017.5,67.648,4.5421,32.188,1100.1,530.56,13.913,1.3941,63.248,158.2
10219,16.853,1017.4,66.007,4.5671,32.481,1099.9,529.76,14.028,1.6462,61.53,159.73
10220,17.315,1017.3,62.962,4.5568,32.452,1099.7,530.03,13.969,1.8356,62.521,159.52
10221,17.302,1017.1,64.522,4.4941,31.791,1099.7,531.86,13.868,0.80267,61.743,158.14
10222,17.533,1016.9,60.949,4.5343,32.144,1100.1,530.9,13.889,0.78556,61.145,158.88
10223,17.746,1016.9,61.517,4.4933,31.831,1100.2,532.1,13.685,0.71319,61.159,158.26
10224,17.71,1017.0,58.383,3.6153,24.58,1087.0,549.39,11.859,1.2841,69.823,134.18
10225,17.012,1017.3,59.82,3.5394,24.138,1086.1,550.06,11.797,1.3437,69.868,132.75
10226,15.821,1017.5,69.36,3.4905,24.035,1085.5,550.16,11.802,1.3838,68.352,132.69
10227,14.733,1017.7,74.374,3.4643,23.997,1085.6,550.21,11.867,1.3608,70.259,133.37
10228,13.698,1017.6,80.453,3.4635,24.007,1085.7,550.03,11.85,1.3152,70.125,133.62
10229,13.053,1017.2,83.664,3.4678,23.817,1084.2,550.14,11.731,1.2708,70.588,132.83
10230,12.331,1016.8,85.293,3.4828,23.784,1084.5,550.15,11.708,1.5968,73.529,133.19
10231,11.48,1016.6,88.326,3.5034,23.591,1083.4,549.96,11.79,1.3758,71.705,132.59
10232,11.761,1016.4,90.394,3.2539,21.437,1068.3,548.92,11.129,3.096,79.747,122.21
10233,12.482,1016.4,91.027,3.6179,24.06,1085.5,550.15,11.821,1.6151,71.587,133.68
10234,12.767,1016.2,89.589,3.5831,24.079,1085.6,550.0,11.779,1.6645,71.567,133.69
10235,12.931,1016.0,92.008,3.5872,24.029,1085.7,550.13,11.738,1.7197,69.61,133.68
10236,13.278,1016.1,95.023,3.6483,23.876,1085.1,549.98,11.721,1.4565,70.238,133.11
10237,13.665,1016.4,95.101,3.645,23.919,1085.0,550.01,11.767,1.4135,69.316,132.77
10238,13.897,1016.5,92.117,3.6149,24.164,1085.7,549.94,11.833,1.466,69.536,133.54
10239,13.883,1016.4,92.393,4.5558,31.749,1100.0,532.25,13.727,1.1478,62.204,157.53
10240,14.289,1016.6,92.145,4.4942,31.19,1100.0,534.05,13.653,0.99488,63.952,156.37
10241,15.063,1016.8,88.229,4.5523,31.806,1100.0,531.75,13.761,1.1287,63.306,157.28
10242,16.145,1016.5,81.578,4.4979,31.626,1099.8,532.59,13.79,1.0135,62.266,156.75
10243,17.511,1016.3,72.028,4.4398,31.494,1099.9,533.26,13.701,1.3354,62.598,156.9
10244,18.502,1015.8,64.777,4.4715,31.7,1100.3,532.21,13.763,1.691,64.0,157.69
10245,18.549,1015.2,62.466,4.5213,31.878,1099.9,531.56,13.832,1.2795,61.969,158.11
10246,18.189,1014.9,61.375,4.5044,31.678,1099.8,532.11,13.846,0.69035,61.859,157.95
10247,18.206,1014.7,56.86,4.5417,31.971,1100.0,531.09,13.85,0.81426,62.569,158.69
10248,17.894,1014.5,50.075,3.9839,27.702,1092.3,541.7,12.733,1.1334,68.636,144.87
10249,17.039,1014.4,59.282,3.5562,24.387,1086.9,549.8,11.874,1.2372,71.876,133.76
10250,15.896,1014.4,66.127,3.5033,24.16,1086.5,549.92,11.883,1.2251,71.664,133.76
10251,14.871,1014.6,70.78,3.509,24.171,1086.3,550.25,11.862,1.3373,69.22,133.76
10252,14.3,1014.8,78.434,3.4945,24.123,1086.0,550.13,11.783,1.3597,68.904,133.76
10253,13.584,1014.8,84.981,3.2969,22.211,1074.9,549.86,11.293,1.9628,71.954,125.89
10254,13.475,1014.3,88.619,3.2873,21.89,1070.5,548.8,11.215,3.0406,78.822,123.47
10255,13.296,1013.8,89.612,2.9359,19.311,1057.0,549.82,10.494,3.3943,72.485,113.0
10256,12.952,1013.2,91.195,2.9322,19.242,1057.0,550.2,10.49,3.5098,71.913,112.73
10257,12.928,1012.6,91.924,2.9558,19.22,1057.0,550.17,10.483,3.521,73.786,112.73
10258,12.131,1012.3,91.891,3.0238,18.916,1055.8,549.9,10.503,3.8646,74.562,112.31
10259,11.692,1012.1,94.325,3.577,23.256,1079.1,549.21,11.672,2.1853,76.768,130.59
10260,12.247,1011.9,93.87,2.9596,19.306,1053.5,547.96,10.501,5.377,81.236,111.83
10261,12.976,1012.2,91.776,3.5772,23.985,1084.6,549.96,11.734,1.4887,72.068,133.11
10262,13.964,1012.2,91.326,3.9356,26.911,1090.1,543.5,12.511,1.3596,67.709,141.51
10263,15.586,1012.1,80.869,4.5002,31.876,1100.0,532.29,13.695,1.1388,65.561,157.03
10264,17.055,1011.9,69.408,4.4657,31.646,1099.7,532.84,13.731,1.4641,65.09,157.3
10265,18.41,1011.7,64.885,4.4589,31.536,1099.7,533.94,13.788,1.8412,66.845,156.54
10266,19.459,1011.3,60.452,4.4868,31.546,1099.6,533.57,13.687,1.4911,64.627,156.61
10267,20.11,1010.8,60.305,4.4344,31.072,1099.9,535.16,13.694,1.2852,63.764,155.55
10268,20.684,1010.2,63.428,4.4477,31.421,1099.9,534.14,13.647,1.3923,61.962,155.92
10269,20.589,1009.8,62.771,4.4204,31.185,1099.9,534.85,13.649,1.0059,61.46,155.75
10270,19.55,1010.0,67.866,4.4939,31.617,1099.8,532.82,13.66,0.75212,60.89,157.23
10271,18.538,1010.1,69.255,3.6582,25.204,1089.2,548.8,12.113,1.0758,68.951,136.3
10272,18.155,1009.8,66.72,3.5697,24.545,1087.4,549.82,11.967,1.1407,69.271,133.93
10273,17.209,1009.9,72.379,3.5341,24.397,1086.9,549.71,11.935,1.2167,69.251,133.78
10274,16.147,1009.9,77.74,3.5432,24.185,1086.4,550.12,11.911,1.1935,71.397,133.79
10275,15.332,1010.0,83.698,3.5087,24.156,1085.9,550.26,11.941,1.1565,68.351,133.79
10276,14.53,1009.9,87.327,3.5206,24.052,1085.6,550.16,11.983,0.99741,70.242,133.79
10277,13.926,1009.4,89.672,3.5398,24.131,1086.2,549.96,12.018,1.013,69.274,134.26
10278,13.623,1009.0,90.745,3.099,20.499,1064.7,549.87,10.893,2.5411,71.577,118.43
10279,13.818,1008.8,90.266,2.8871,18.969,1055.1,550.39,10.509,3.4864,70.937,111.07
10280,14.09,1008.7,89.295,2.942,19.264,1055.9,550.0,10.572,3.1853,71.161,111.77
10281,14.594,1008.4,89.182,2.9726,19.376,1056.8,549.82,10.532,3.2665,71.277,112.36
10282,14.886,1008.0,88.018,2.9098,19.166,1055.9,549.84,10.482,3.5583,71.524,111.77
10283,14.865,1007.9,86.807,2.9116,18.971,1054.5,550.03,10.436,3.6626,73.554,110.76
10284,14.818,1008.3,85.673,2.8982,18.872,1054.2,549.85,10.363,3.5465,72.68,110.43
10285,14.694,1008.5,87.137,2.8904,18.864,1054.1,549.73,10.432,3.7566,73.151,110.58
10286,14.899,1008.6,87.856,4.4127,31.147,1098.3,533.37,13.589,1.2853,64.973,155.66
10287,15.39,1008.7,86.769,4.4436,31.369,1099.9,533.27,13.68,0.97751,65.221,156.78
10288,16.035,1008.7,82.078,4.4616,31.473,1100.2,533.22,13.71,0.73112,65.468,156.57
10289,16.809,1009.0,74.253,4.4095,31.157,1099.7,534.62,13.668,0.72988,67.274,155.4
10290,17.089,1009.0,72.012,4.4335,31.359,1100.0,533.46,13.723,0.99819,66.598,155.98
10291,17.464,1009.0,69.186,4.491,31.987,1099.8,531.64,13.837,1.1484,61.797,158.52
10292,17.544,1009.0,67.669,4.5504,32.293,1099.9,530.69,13.86,1.256,63.092,159.05
10293,17.893,1008.9,65.084,4.4498,31.527,1100.1,533.45,13.798,1.1715,64.035,157.72
10294,17.759,1009.1,66.256,4.4706,31.782,1100.1,532.28,13.792,0.85538,62.463,158.09
10295,17.35,1009.4,68.083,4.1426,29.079,1095.5,539.28,13.019,0.86783,65.746,149.64
10296,17.039,1009.8,68.628,3.5419,24.146,1085.4,549.91,11.857,1.2127,69.529,132.77
10297,16.544,1010.1,73.065,3.528,24.124,1085.6,550.06,11.883,1.1381,68.613,132.76
10298,15.764,1010.5,78.323,3.5528,24.229,1086.1,550.07,11.905,1.0148,69.377,133.75
10299,15.427,1010.7,81.006,3.5523,24.193,1086.2,549.77,11.902,1.0704,69.822,133.76
10300,14.979,1010.9,83.995,3.5644,24.146,1085.8,550.0,11.882,1.2254,69.275,133.76
10301,14.636,1010.8,85.441,3.5071,23.968,1084.7,550.11,11.755,1.2342,67.175,132.96
10302,14.357,1010.8,86.908,3.5786,24.23,1086.2,549.84,11.868,1.2523,70.39,133.97
10303,14.161,1010.6,87.834,3.5457,24.109,1085.7,550.22,11.866,1.2626,70.489,133.71
10304,14.14,1010.6,90.254,3.5606,24.262,1086.5,550.05,11.922,1.2776,69.076,134.15
10305,14.633,1010.6,90.044,3.554,24.253,1086.2,550.03,11.871,1.2817,68.255,133.72
10306,14.854,1010.5,89.111,3.6099,24.226,1086.2,549.93,11.88,1.1946,68.194,133.7
10307,14.728,1010.6,87.6,3.6047,24.212,1086.2,550.11,11.848,1.2247,70.64,133.72
10308,14.358,1010.9,88.623,3.6018,24.195,1086.0,550.22,11.757,1.2978,68.759,133.69
10309,14.331,1011.5,90.057,3.5881,24.169,1085.5,550.07,11.712,1.3613,71.604,133.4
10310,14.738,1012.0,90.062,3.6345,24.444,1087.0,549.95,11.96,1.3213,69.508,134.51
10311,16.027,1012.3,87.547,4.5524,31.983,1099.9,532.44,13.651,0.94073,62.379,157.2
10312,17.333,1012.6,82.312,4.5697,32.18,1100.5,531.01,13.801,1.1596,61.555,157.96
10313,18.307,1012.9,79.324,4.5052,31.645,1100.1,533.1,13.673,1.3027,63.034,156.43
10314,19.647,1013.0,75.903,4.4354,31.114,1100.0,534.88,13.682,1.4143,62.968,155.16
10315,20.505,1013.2,71.833,4.4548,31.442,1099.7,534.08,13.601,0.72216,59.846,155.56
10316,20.98,1013.1,67.37,4.4552,31.313,1100.0,534.96,13.592,0.76004,59.268,155.59
10317,21.767,1013.0,67.439,4.5074,31.602,1100.0,533.97,13.694,0.9768,60.22,155.98
10318,21.685,1013.0,67.553,4.4669,31.418,1099.8,534.25,13.621,0.64383,58.919,155.67
10319,20.984,1012.9,70.702,4.5086,31.648,1100.2,533.52,13.655,0.6868,59.462,155.99
10320,20.067,1012.9,74.114,4.4604,31.436,1100.2,533.82,13.646,0.7265,61.505,155.57
10321,18.946,1013.0,79.398,4.4806,31.611,1099.9,533.21,13.726,0.59496,60.382,156.11
10322,17.495,1013.4,86.873,4.448,31.234,1100.0,534.11,13.646,0.31931,59.479,155.82
10323,16.747,1013.8,84.981,4.4695,31.692,1100.1,532.49,13.735,0.44355,59.529,157.07
10324,16.577,1014.1,84.059,3.5521,24.471,1087.3,549.96,12.025,1.0363,67.134,134.06
10325,16.441,1014.0,84.285,3.6,24.537,1087.2,549.62,12.002,1.09,66.824,134.22
10326,16.103,1014.0,85.413,3.5383,24.219,1085.6,550.02,11.82,1.1135,66.856,133.02
10327,15.58,1013.7,88.276,3.5591,24.245,1085.9,549.95,11.883,1.2072,68.169,133.35
10328,14.872,1013.5,89.245,3.6128,24.364,1086.9,550.12,11.948,0.96326,66.895,134.26
10329,14.389,1013.3,90.196,3.6155,24.207,1086.2,550.27,11.874,0.81683,66.791,133.73
10330,14.096,1013.2,89.439,3.6034,24.152,1085.9,550.06,11.796,1.3094,69.419,133.73
10331,13.659,1013.1,90.733,3.3326,22.189,1073.5,549.83,11.258,2.2223,73.467,124.96
10332,13.5,1013.2,90.936,3.5643,24.07,1085.2,550.09,11.83,1.3629,68.558,133.36
10333,14.703,1013.3,94.163,3.5896,24.222,1085.7,550.02,11.784,1.1198,66.505,132.89
10334,16.908,1013.8,89.984,4.4284,30.944,1098.2,534.71,13.473,0.83641,61.729,153.35
10335,18.73,1013.9,83.902,4.4719,31.411,1099.9,534.13,13.527,1.2079,62.003,154.72
10336,20.455,1014.0,79.159,4.4509,31.116,1099.8,535.13,13.528,0.8957,61.223,153.76
10337,21.309,1014.1,75.769,4.4446,30.931,1099.5,535.7,13.574,0.86894,61.132,153.66
10338,22.608,1014.2,69.712,4.4689,31.315,1099.7,534.54,13.625,1.016,60.604,154.33
10339,23.493,1014.0,65.307,4.465,31.117,1099.8,535.65,13.617,0.79071,56.974,153.99
10340,24.258,1013.7,61.622,4.4795,31.239,1100.1,534.9,13.62,0.95619,58.232,153.87
10341,24.412,1013.6,58.779,4.0033,27.243,1094.6,545.5,12.598,1.2813,66.387,141.16
10342,23.764,1013.3,58.698,3.7609,25.217,1090.4,549.72,12.241,0.98213,67.586,134.13
10343,23.538,1013.1,61.258,3.6679,24.736,1087.9,550.15,12.1,1.0118,65.787,131.93
10344,22.473,1013.1,63.166,3.6014,24.566,1087.4,549.94,11.987,0.9389,64.443,131.74
10345,21.349,1013.0,68.734,3.5279,24.466,1087.2,549.98,12.052,1.1245,64.419,131.86
10346,20.572,1013.1,75.48,4.3515,31.026,1099.9,535.29,13.478,0.82985,61.327,153.71
10347,19.683,1013.7,77.013,4.0102,28.391,1099.9,543.69,12.916,0.71556,67.576,147.47
10348,19.217,1014.1,75.685,3.538,24.749,1088.5,550.29,11.948,0.75321,66.426,133.73
10349,18.461,1013.9,77.806,3.5696,24.704,1088.0,550.13,11.986,0.81353,66.397,133.94
10350,17.5,1014.1,81.225,3.5536,24.496,1087.1,550.18,11.921,0.94202,66.402,133.48
10351,16.526,1014.2,83.169,3.5224,24.018,1084.4,549.88,11.826,1.3956,66.902,131.88
10352,15.451,1014.0,85.591,3.5688,24.295,1086.2,550.2,11.84,1.1127,68.241,133.51
10353,14.727,1013.6,88.157,3.5119,23.948,1084.4,549.95,11.843,1.1267,68.752,132.27
10354,14.021,1013.4,89.486,3.5809,24.237,1086.4,549.91,11.945,1.2381,68.688,134.15
10355,13.561,1013.3,90.717,3.604,24.111,1085.7,550.1,11.871,1.2836,68.823,133.71
10356,13.355,1013.5,91.097,3.6251,24.086,1085.6,550.1,11.813,1.2171,68.577,133.64
10357,13.961,1013.8,93.03,3.6102,24.271,1086.3,550.05,11.859,1.2799,66.887,133.63
10358,15.812,1014.0,91.202,3.6721,24.612,1088.0,550.07,12.061,1.3457,67.421,133.82
10359,17.099,1014.4,86.334,4.5254,32.028,1099.8,531.98,13.744,1.7008,62.313,156.47
10360,18.934,1014.5,82.974,4.5034,31.518,1100.3,533.56,13.754,0.92423,59.551,155.11
10361,20.662,1014.7,79.696,4.5151,31.507,1100.2,533.62,13.688,0.59125,58.07,154.99
10362,21.614,1014.5,75.617,4.476,31.097,1099.8,534.83,13.669,0.66461,58.663,154.24
10363,22.077,1014.2,73.728,4.4332,31.086,1099.9,535.3,13.557,0.8971,58.378,153.96
10364,22.37,1013.7,72.211,4.4345,31.152,1099.9,534.93,13.576,1.0583,58.436,154.02
10365,22.583,1013.2,71.327,4.4309,31.45,1100.2,534.23,13.59,1.3545,58.131,154.47
10366,22.451,1012.7,70.888,4.3972,31.196,1099.7,535.49,13.44,0.59249,58.881,153.98
10367,22.265,1012.5,71.263,3.5951,24.703,1087.2,549.99,11.876,0.71483,64.539,132.28
10368,22.398,1012.4,68.496,3.6054,25.079,1089.2,550.19,11.909,0.98638,65.881,133.71
10369,22.104,1012.2,71.895,3.6101,25.067,1089.3,550.14,11.958,0.93041,64.073,133.72
10370,21.326,1012.3,74.356,4.1696,29.699,1097.4,538.96,13.156,0.853,58.937,148.66
10371,20.29,1012.6,76.162,3.9306,27.901,1093.6,542.96,12.673,0.79203,60.021,143.63
10372,18.746,1012.8,78.155,3.5432,24.668,1087.8,550.24,11.956,1.0934,64.412,133.72
10373,17.303,1012.7,80.084,3.5518,24.543,1087.2,550.17,11.974,1.1771,65.99,133.72
10374,16.155,1012.6,85.246,3.5042,23.871,1083.4,549.94,11.763,1.2966,66.352,131.2
10375,15.15,1012.5,87.076,3.5677,24.321,1086.7,549.72,11.843,1.1961,66.113,133.8
10376,14.531,1012.4,88.8,3.5684,24.24,1086.1,550.03,11.808,1.2073,66.29,133.72
10377,14.407,1012.0,88.162,3.5802,24.306,1085.9,549.84,11.773,1.1475,68.226,133.72
10378,13.855,1011.8,88.164,3.5823,24.228,1085.9,549.82,11.738,1.2413,68.114,133.65
10379,13.464,1011.8,88.635,3.5097,24.101,1085.1,549.94,11.78,1.2637,68.568,133.27
10380,13.096,1012.1,89.888,3.5436,24.2,1085.5,549.98,11.806,1.2483,71.446,133.68
10381,13.774,1012.3,91.886,3.6267,24.455,1086.8,549.92,11.948,1.2611,67.955,134.22
10382,16.2,1012.5,94.601,4.5817,31.861,1099.9,532.59,13.642,1.1482,60.429,155.65
10383,18.446,1013.0,93.914,4.2592,29.027,1094.9,539.24,12.974,1.6594,62.524,146.81
10384,19.475,1013.3,90.9,3.1644,20.73,1062.7,549.08,10.904,3.1345,61.484,115.59
10385,21.189,1013.4,80.522,4.7821,33.912,1099.9,525.96,14.073,1.3066,58.489,158.54
10386,22.199,1013.4,72.38,3.4893,23.869,1068.1,542.06,11.585,3.1772,69.845,123.83
10387,22.434,1013.1,65.923,3.6569,25.228,1090.3,550.4,12.15,0.998,68.15,134.16
10388,22.972,1012.8,64.709,4.713,33.411,1099.3,527.56,13.918,1.446,58.74,157.39
10389,22.943,1012.4,65.872,3.2685,22.278,1066.8,546.56,11.184,2.4137,60.295,120.05
10390,23.345,1011.9,65.022,2.9614,19.801,1057.6,549.78,10.556,4.1244,59.016,110.77
10391,23.827,1011.5,62.621,2.9816,19.848,1057.9,550.1,10.548,2.1818,60.74,110.83
10392,23.907,1011.3,59.927,2.9761,19.923,1058.2,550.03,10.592,1.9842,61.382,110.83
10393,24.012,1011.4,55.104,4.4921,31.956,1096.0,531.12,13.587,1.281,59.776,152.37
10394,21.988,1011.8,74.038,4.402,30.894,1099.7,536.24,13.486,1.0178,57.491,153.14
10395,20.047,1012.3,85.095,4.4336,31.017,1100.1,535.84,13.566,0.72974,56.197,153.37
10396,19.668,1012.6,83.18,3.705,25.456,1088.6,547.86,12.243,1.0451,62.164,135.37
10397,19.085,1012.5,82.504,3.6182,24.711,1087.2,549.21,12.093,0.69377,63.048,133.27
10398,17.828,1012.6,85.12,4.4278,31.481,1099.9,533.96,13.598,0.58624,59.661,155.34
10399,16.595,1012.7,88.357,3.5925,24.21,1085.5,549.77,11.903,1.1087,64.246,132.98
10400,16.193,1012.6,89.388,3.5646,24.19,1085.8,550.24,11.704,1.2002,64.09,132.74
10401,15.823,1012.6,89.08,3.5652,24.125,1085.4,550.21,11.71,1.22,65.191,132.72
10402,15.69,1012.6,88.335,3.5551,24.15,1085.5,549.92,11.716,1.2727,66.408,132.72
10403,16.244,1012.7,84.329,3.5514,24.34,1085.7,550.11,11.721,1.1005,66.047,132.73
10404,16.427,1013.1,82.424,3.5456,24.259,1085.6,550.13,11.726,1.0932,65.738,132.62
10405,16.547,1013.5,84.35,3.5778,24.342,1085.8,550.01,11.908,1.1814,64.47,132.6
10406,18.252,1013.8,84.837,4.5513,32.082,1100.2,532.24,13.767,0.88482,56.907,155.71
10407,20.336,1014.0,74.553,4.4877,31.352,1100.3,534.95,13.689,1.0664,58.279,153.91
10408,21.388,1014.1,72.085,4.4368,31.165,1100.2,535.23,13.582,0.95929,58.917,153.22
10409,22.997,1014.1,66.684,4.3741,30.712,1100.1,536.56,13.557,0.77342,59.793,151.94
10410,24.566,1014.2,56.311,4.3958,31.016,1099.9,535.96,13.526,0.71557,58.126,152.94
10411,25.28,1013.9,52.795,4.3696,30.698,1100.2,537.25,13.464,0.65791,56.644,152.25
10412,24.671,1013.6,59.418,4.4575,31.245,1100.0,535.31,13.512,0.92541,55.941,153.35
10413,25.336,1013.2,50.797,4.4692,30.978,1099.8,535.75,13.561,1.307,58.573,152.71
10414,26.38,1012.8,37.19,4.4755,31.112,1099.8,535.7,13.588,1.4044,62.191,153.13
